d,corr,passed
0.55,0.701091302910308,1
0.6,0.61600401897479,1
0.65,0.5233154496563197,1
0.7,0.4287962604616547,1
0.75,0.3408233331297569,1
0.8,0.26073644774321236,1
0.85,0.19225024841528707,1
0.9,0.132747488588201,1
0.95,0.08196798906137776,1
1.0,0.006005523780786264,1
0.0,1.0,0
0.05,0.9984592605969643,0
0.1,0.9901486434389579,0
0.15,0.9746570280112138,1
0.2,0.952746714634797,1
0.25,0.9269049942250489,1
0.3,0.8926746563258294,1
0.35,0.8431827240669649,1
0.4,0.7714949257543446,1
0.45,0.6981039424873616,1
0.5,0.5993787799506932,1
0.55,0.5118154728531079,1
0.6,0.4253495232725826,1
0.65,0.34488965274876926,1
0.7,0.274155015680955,1
0.75,0.2099750405282882,1
0.8,0.15091378186280305,1
0.85,0.10974499493211282,1
0.9,0.07662441064341624,1
0.95,0.04461679852375258,1
1.0,-0.007756819502907099,1
0.0,0.9999999999999999,0
0.05,0.9988775454057967,0
0.1,0.994062314078621,1
0.15,0.9848233599522448,1
0.2,0.9701545628370456,1
0.25,0.9495764826592173,1
0.3,0.923439269045177,1
0.35,0.8899359896984109,1
0.4,0.8457004525656787,1
0.45,0.7830274758136042,1
0.5,0.7058306692310827,1
0.55,0.618650986542713,1
0.6,0.5207392677712748,1
0.65,0.4257098837164254,1
0.7,0.3388004570510661,1
0.75,0.26279811549689697,1
0.8,0.19902975300700695,1
0.85,0.14578817676226294,1
0.9,0.10240270501968045,1
0.95,0.06477450420780262,1
1.0,0.010173931900625047,1
0.0,1.0,0
0.05,0.9992696546539023,0
0.1,0.9958328916798713,0
0.15,0.989300711133834,1
0.2,0.9799376477904921,1
0.25,0.9677328746208704,1
0.3,0.9506317439080606,1
0.35,0.9221190411012448,1
0.4,0.88819361924391,1
0.45,0.8345634288354935,1
0.5,0.777161423291001,1
0.55,0.706569506049743,1
0.6,0.6215387652018459,1
0.65,0.5272081207729935,1
0.7,0.43269208305119045,1
0.75,0.34341891988834494,1
0.8,0.264490461580224,1
0.85,0.19593005021828352,1
0.9,0.13762002239863608,1
0.95,0.08506040982673871,1
1.0,0.0069117490851144155,1
0.0,1.0,0
0.05,0.9982396341662008,0
0.1,0.9908519212914411,1
0.15,0.977085687142067,1
0.2,0.9559150435939076,1
0.25,0.9265207404523705,1
0.3,0.8808366619403948,1
0.35,0.8117197494032679,1
0.4,0.7428824016118087,1
0.45,0.668085847443822,1
0.5,0.5852000225191033,1
0.55,0.5021587245219297,1
0.6,0.4186024229746075,1
0.65,0.3377545364133039,1
0.7,0.266766610393788,1
0.75,0.2058566727578521,1
0.8,0.15467647307053636,1
0.85,0.11417324760827126,1
0.9,0.08170863477270579,1
0.95,0.051603954583778505,1
1.0,0.009734776071356014,1
0.0,0.9999999999999999,0
0.05,0.9873303855358071,1
0.1,0.9814760105997388,1
0.15,0.9609010699797201,1
0.2,0.8192169552323215,1
0.25,0.8165664605074422,1
0.3,0.8050808268494458,1
0.35,0.7186132587591224,1
0.4,0.6209039523468329,1
0.45,0.5320882267623115,1
0.5,0.43732152827195303,1
0.55,0.31269196766874424,1
0.6,0.23948741452093525,1
0.65,0.18246587165218647,1
0.7,0.15991378361794933,1
0.75,0.12086372232089747,1
0.8,0.08949819779826806,1
0.85,0.07457448516151526,1
0.9,0.05378235545188762,1
0.95,0.034347329513210165,1
1.0,0.02315585950808576,1
0.0,1.0,0
0.05,0.998965344510029,0
0.1,0.9947741273878533,0
0.15,0.9868047468200055,1
0.2,0.9743998957644372,1
0.25,0.9571685879910642,1
0.3,0.9261341653913159,1
0.35,0.8838427889453793,1
0.4,0.8390750463047355,1
0.45,0.7821301760924502,1
0.5,0.7116899450469713,1
0.55,0.6287327422546058,1
0.6,0.5369338567744192,1
0.65,0.43865660383946914,1
0.7,0.3529335899111251,1
0.75,0.2762173132871188,1
0.8,0.2105813462163157,1
0.85,0.15566108835924278,1
0.9,0.1097710451551792,1
0.95,0.07021695113715164,1
1.0,0.013316499793280392,1
0.0,1.0,0
0.05,0.9983434754188847,0
0.1,0.991989401649124,0
0.15,0.9800380108127873,1
0.2,0.9618857043392188,1
0.25,0.9350592514019829,1
0.3,0.8973481109322194,1
0.35,0.8532009407996737,1
0.4,0.7987684479930947,1
0.45,0.7336911182011724,1
0.5,0.6641044694375593,1
0.55,0.5867365339823777,1
0.6,0.49976135611287814,1
0.65,0.41253412112630866,1
0.7,0.3329668648429568,1
0.75,0.26135354568140096,1
0.8,0.19914568040216615,1
0.85,0.14733064176093202,1
0.9,0.10292337876711474,1
0.95,0.06467383946120515,1
1.0,0.009161427811988034,1
0.0,1.0,0
0.05,0.9988541842676755,0
0.1,0.9941049206905284,0
0.15,0.9852025044729182,1
0.2,0.9718056263086913,1
0.25,0.954474092194105,1
0.3,0.9320379135815307,1
0.35,0.9015668522654339,1
0.4,0.8629712658869632,1
0.45,0.8117083774459471,1
0.5,0.7448342964383518,1
0.55,0.6647824117209161,1
0.6,0.5746083352652696,1
0.65,0.4820929302104915,1
0.7,0.39174403960853954,1
0.75,0.30884115346797286,1
0.8,0.2359211468212527,1
0.85,0.1747323469202409,1
0.9,0.123445747438504,1
0.95,0.07742104115889852,1
1.0,0.010756232765263565,1
0.0,1.0,0
0.05,0.9944616398721218,0
0.1,0.9813300056784776,1
0.15,0.9555369867452945,1
0.2,0.9086930737212235,1
0.25,0.8392921418363639,1
0.3,0.7826367464602701,1
0.35,0.698479531424394,1
0.4,0.6003439816462603,1
0.45,0.4563401543780068,1
0.5,0.3780576693179773,1
0.55,0.308840053354014,1
0.6,0.2719397821349733,1
0.65,0.21481865818104903,1
0.7,0.17182585085178545,1
0.75,0.1269591964927178,1
0.8,0.09881953776680323,1
0.85,0.06825578286280727,1
0.9,0.04417782053497681,1
0.95,0.031870568361437424,1
1.0,0.007740167570199667,1
0.0,0.9999999999999998,0
0.05,0.9963047647658979,0
0.1,0.9853284359057675,0
0.15,0.9650755386935591,1
0.2,0.9361943908859761,1
0.25,0.8907482246065802,1
0.3,0.8369413943017233,1
0.35,0.7712038648703323,1
0.4,0.6819252595312443,1
0.45,0.5925989418606824,1
0.5,0.49656168469405937,1
0.55,0.3992301719653009,1
0.6,0.31984950510880156,1
0.65,0.25356864525838263,1
0.7,0.19759576260950168,1
0.75,0.15401382502653305,1
0.8,0.11873199953982867,1
0.85,0.09284857070861537,1
0.9,0.07080989826210714,1
0.95,0.05274208048791564,1
1.0,0.03271676413869022,1
0.0,1.0,0
0.05,0.9983809842643735,0
0.1,0.9921729952711411,0
0.15,0.9809709202858906,1
0.2,0.9637066933884426,1
0.25,0.9410529146431391,1
0.3,0.9119918515053512,1
0.35,0.8763745335903156,1
0.4,0.8302364608961942,1
0.45,0.7711997223812136,1
0.5,0.6996857462603676,1
0.55,0.6129586809551008,1
0.6,0.5212936477321855,1
0.65,0.4287177207522924,1
0.7,0.3435111876446773,1
0.75,0.26790472812292854,1
0.8,0.20364552453236645,1
0.85,0.1503171759982179,1
0.9,0.105762221434298,1
0.95,0.06686168224520964,1
1.0,0.010801772432208052,1
0.0,1.0,0
0.05,0.9976581672269218,0
0.1,0.9871355215715923,1
0.15,0.9691493669750113,1
0.2,0.9448123146436401,1
0.25,0.9111669270478627,1
0.3,0.8656401342765759,1
0.35,0.8113781666043111,1
0.4,0.7498095962287604,1
0.45,0.6873813126415561,1
0.5,0.602398182927366,1
0.55,0.5130639435941935,1
0.6,0.42460491883804113,1
0.65,0.3423299315534882,1
0.7,0.2701241448319358,1
0.75,0.2086977856447248,1
0.8,0.15825822227918612,1
0.85,0.11724215673344623,1
0.9,0.08354844090529699,1
0.95,0.054282495069109434,1
1.0,0.014382187614531684,1
0.0,1.0,0
0.05,0.9982495235712917,0
0.1,0.990485786339494,1
0.15,0.976268265995266,1
0.2,0.95507012521619,1
0.25,0.9250936284934845,1
0.3,0.8808652598608142,1
0.35,0.8256277812609921,1
0.4,0.7617497602089237,1
0.45,0.6805582384924109,1
0.5,0.5911023922998846,1
0.55,0.5017064729046417,1
0.6,0.4143186601639989,1
0.65,0.3365213334986015,1
0.7,0.26613763923081424,1
0.75,0.20955156219137663,1
0.8,0.1596244121432786,1
0.85,0.11675380488264579,1
0.9,0.08242980997080317,1
0.95,0.05238715841272202,1
1.0,0.009684650421495751,1
0.0,0.9999999999999999,0
0.05,0.9980617142065271,0
0.1,0.9893250050013155,1
0.15,0.9743189434994921,1
0.2,0.9534130941839152,1
0.25,0.9267192169056767,1
0.3,0.8946528803162566,1
0.35,0.8577031942520391,1
0.4,0.8062654748586318,1
0.45,0.7449724096809437,1
0.5,0.6750345826246715,1
0.55,0.594718466419022,1
0.6,0.5050340505768898,1
0.65,0.4170014876651848,1
0.7,0.33482979934422696,1
0.75,0.260726673362342,1
0.8,0.19826776783389854,1
0.85,0.1466903796602604,1
0.9,0.10240574074736132,1
0.95,0.06439185540121609,1
1.0,0.007834841209880178,1
0.0,0.9999999999999999,0
0.05,0.9878977213948525,1
0.1,0.9214305952145165,1
0.15,0.8068447726689156,1
0.2,0.7445941646534165,1
0.25,0.6900021469222086,1
0.3,0.7515271555655852,1
0.35,0.7635324029609117,1
0.4,0.6970911311293237,1
0.45,0.6247715121696636,1
0.5,0.543753052092232,1
0.55,0.46155964904482094,1
0.6,0.38113835348426267,1
0.65,0.306878993033563,1
0.7,0.24057073834792903,1
0.75,0.18571998049853178,1
0.8,0.14059976040915223,1
0.85,0.10415637468535449,1
0.9,0.07463236917434088,1
0.95,0.05013919405702128,1
1.0,0.01872293407564229,1
0.0,0.9999999999999998,0
0.05,0.9943962624248336,1
0.1,0.9132007730507484,1
0.15,0.8408818700981368,1
0.2,0.8338837129963147,1
0.25,0.8535648685373867,1
0.3,0.6768054812536596,1
0.35,0.3661613102853451,1
0.4,0.389733964567362,1
0.45,0.4400696481840372,1
0.5,0.3316625452896163,1
0.55,0.24793116307573204,1
0.6,0.16781267371722727,1
0.65,0.09432189378979576,1
0.7,0.09086088777861971,1
0.75,0.09880476362049659,1
0.8,0.06993145536993137,1
0.85,0.05432128652636756,1
0.9,0.033157349445224554,1
0.95,0.037897897767091966,1
1.0,0.021590940607317612,1
0.0,1.0,0
0.05,0.9991473543789466,0
0.1,0.9955212529561117,0
0.15,0.9887483168267345,0
0.2,0.9786823755765345,1
0.25,0.9645628027046769,1
0.3,0.9452109093802873,1
0.35,0.9193816333315448,1
0.4,0.8843917771035005,1
0.45,0.8367446147428697,1
0.5,0.7730193774673171,1
0.55,0.6927136989898899,1
0.6,0.5989557362849662,1
0.65,0.49887798158263874,1
0.7,0.4024752677183949,1
0.75,0.315894102382398,1
0.8,0.2402009883245947,1
0.85,0.1766583913070614,1
0.9,0.1232577223548028,1
0.95,0.0771483362085847,1
1.0,0.010978370330765236,1
0.0,1.0,0
0.05,0.9978558132453285,0
0.1,0.9880023390710883,0
0.15,0.971058076741418,1
0.2,0.950215151450344,1
0.25,0.926392191133107,1
0.3,0.8957396706658889,1
0.35,0.848356341610583,1
0.4,0.8039620738863736,1
0.45,0.7525199905076365,1
0.5,0.6856525286777345,1
0.55,0.6051332364108198,1
0.6,0.516563009725266,1
0.65,0.42811217898197373,1
0.7,0.3446396003104794,1
0.75,0.2691768003671347,1
0.8,0.20468476486988157,1
0.85,0.1515618487606234,1
0.9,0.10719714754127724,1
0.95,0.06758875521022635,1
1.0,0.011935811320944385,1
0.0,1.0,0
0.05,0.9983094737542625,0
0.1,0.9912161106832593,1
0.15,0.978199550226592,1
0.2,0.9589379606608094,1
0.25,0.9348724024305575,1
0.3,0.905096610630078,1
0.35,0.8667704483039979,1
0.4,0.8190049171936593,1
0.45,0.7592035508198786,1
0.5,0.6855544819354641,1
0.55,0.5977344792006722,1
0.6,0.5060610724594569,1
0.65,0.41555921819089886,1
0.7,0.33249534400270003,1
0.75,0.2586228103493556,1
0.8,0.19631885053979345,1
0.85,0.14478913969569923,1
0.9,0.10162899347048682,1
0.95,0.06384265588650569,1
1.0,0.009186391800538067,1
0.0,1.0,0
0.05,0.9967774194311186,0
0.1,0.9912707177186139,0
0.15,0.9756150014728683,1
0.2,0.9448986046204402,1
0.25,0.8917179755605767,1
0.3,0.8431515335420601,1
0.35,0.7817252815942828,1
0.4,0.7115108678916319,1
0.45,0.5808780676627502,1
0.5,0.5764129770179818,1
0.55,0.41812833306978686,1
0.6,0.2440400066165679,1
0.65,0.18558709955102995,1
0.7,0.13358343686237747,1
0.75,0.10610346668656158,1
0.8,0.07674544259963881,1
0.85,0.06408633187998997,1
0.9,0.038968178362615284,1
0.95,0.03200008149710112,1
1.0,0.012191634848394547,1
0.0,0.9999999999999998,0
0.05,0.9975152889661397,0
0.1,0.9873577846471624,1
0.15,0.967615696379039,1
0.2,0.9355487024724642,1
0.25,0.8861910152857807,1
0.3,0.8341331996689595,1
0.35,0.7707079474986942,1
0.4,0.708497618065696,1
0.45,0.6363152100355798,1
0.5,0.5546761925629707,1
0.55,0.470395454373255,1
0.6,0.3878160773285558,1
0.65,0.30986532572193703,1
0.7,0.24172384998035065,1
0.75,0.18436976381206532,1
0.8,0.139271688903325,1
0.85,0.10444434196328918,1
0.9,0.07355434492308181,1
0.95,0.04961563787464099,1
1.0,0.012256163177982301,1
0.0,1.0,0
0.05,0.9974961969956704,0
0.1,0.9734475509881054,0
0.15,0.941826773437503,1
0.2,0.9183289521093005,1
0.25,0.9012737877672204,1
0.3,0.8921699770572427,1
0.35,0.873033099031839,1
0.4,0.8421447400343756,1
0.45,0.8027804949726031,1
0.5,0.7481224189433916,1
0.55,0.6745608400421622,1
0.6,0.5877320655718196,1
0.65,0.49190637984080315,1
0.7,0.3966003800302979,1
0.75,0.3120754840396865,1
0.8,0.23922545804002054,1
0.85,0.17449458074678778,1
0.9,0.12228410143672871,1
0.95,0.07510272656586295,1
1.0,0.0005008095479759218,1
0.0,1.0,0
0.05,0.9978647938925995,0
0.1,0.986705278986499,1
0.15,0.9649303341575287,1
0.2,0.9255422946850843,1
0.25,0.8916444244104488,1
0.3,0.8578962978461423,1
0.35,0.7854606099986777,1
0.4,0.7056014962780099,1
0.45,0.6149638438060451,1
0.5,0.5319675589948669,1
0.55,0.44461451309801353,1
0.6,0.3625217502702854,1
0.65,0.28550080729298005,1
0.7,0.21830102890131617,1
0.75,0.1618542565744875,1
0.8,0.11596328497165466,1
0.85,0.08242092555917697,1
0.9,0.05110178115883717,1
0.95,0.03558758383507639,1
1.0,0.0017920774112790037,1
0.0,1.0,1
0.05,0.997992414492865,0
0.1,0.9880238000285533,0
0.15,0.9696655712201339,1
0.2,0.9455145560643728,1
0.25,0.9112539031544711,1
0.3,0.8525609531935301,1
0.35,0.790341717846859,1
0.4,0.7088622111578669,1
0.45,0.5955529194353572,1
0.5,0.5018246352947963,1
0.55,0.4137660204074658,1
0.6,0.32546545513923325,1
0.65,0.2715281211867422,1
0.7,0.219303023771001,1
0.75,0.16863666226240218,1
0.8,0.12998583217101845,1
0.85,0.09641438535586369,1
0.9,0.06261560256435968,1
0.95,0.035370857842365704,1
1.0,-0.009190780381808471,1
0.0,0.9999999999999999,0
0.05,0.9977493197091891,0
0.1,0.9903276063327536,0
0.15,0.9758426405720734,1
0.2,0.9525722659428575,1
0.25,0.9184136717657301,1
0.3,0.8732877090660817,1
0.35,0.8161833785903843,1
0.4,0.7571940727309963,1
0.45,0.6835358464245904,1
0.5,0.6016007705977807,1
0.55,0.5145984405402694,1
0.6,0.42145878705334494,1
0.65,0.33473287730309065,1
0.7,0.26723844800076924,1
0.75,0.20563426005622926,1
0.8,0.15647129829270337,1
0.85,0.11538263280240812,1
0.9,0.08113169307861798,1
0.95,0.052109493577199836,1
1.0,0.009426173616779016,1
0.0,1.0,0
0.05,0.996251271098034,0
0.1,0.985402879239985,1
0.15,0.965634353416087,1
0.2,0.9341956399684043,1
0.25,0.8851613831392512,1
0.3,0.8320106521906433,1
0.35,0.7904950597951746,1
0.4,0.7393212280483429,1
0.45,0.6776977408316985,1
0.5,0.6088473392245433,1
0.55,0.5306668368037423,1
0.6,0.4470824591537777,1
0.65,0.36615388223322004,1
0.7,0.2904043872472598,1
0.75,0.22646775012671697,1
0.8,0.1717352326701391,1
0.85,0.12644325255747751,1
0.9,0.08864585724506831,1
0.95,0.05543092899761805,1
1.0,0.006559111808422339,1
0.0,0.9999999999999999,0
0.05,0.9891259713777568,0
0.1,0.8149238443795467,1
0.15,0.6383016553170967,1
0.2,0.5820926712498394,1
0.25,0.7543808588535168,1
0.3,0.7179889014866656,1
0.35,0.604678878751494,1
0.4,0.5247912580101812,1
0.45,0.4638693908492917,1
0.5,0.44477338512165127,1
0.55,0.2982611784451788,1
0.6,0.23397105818918845,1
0.65,0.18441363118994963,1
0.7,0.1319120115692602,1
0.75,0.12838468223359661,1
0.8,0.12535328776622898,1
0.85,0.0964307478284471,1
0.9,0.07136418590435874,1
0.95,0.05159754548870433,1
1.0,0.01558526126828179,1
0.0,0.9999999999999999,0
0.05,0.9949243152651358,1
0.1,0.9724850983775645,1
0.15,0.9332136413023334,1
0.2,0.8825181942649615,1
0.25,0.8851408515188657,1
0.3,0.8221412309698942,1
0.35,0.7525699209844005,1
0.4,0.6716454409181092,1
0.45,0.5807465385592034,1
0.5,0.4844122637505853,1
0.55,0.3956401163124669,1
0.6,0.3166804882175723,1
0.65,0.24958026547668766,1
0.7,0.19490349995857864,1
0.75,0.15011542485604662,1
0.8,0.1155265734492256,1
0.85,0.08796616009312563,1
0.9,0.066391041382737,1
0.95,0.049031317280588925,1
1.0,0.029610435235279908,1
0.0,1.0,0
0.05,0.9991281033732832,0
0.1,0.9955596282980443,0
0.15,0.9883959319973641,0
0.2,0.9761716928873304,1
0.25,0.9584957931298871,1
0.3,0.930652912748518,1
0.35,0.89925230267736,1
0.4,0.8567459730234496,1
0.45,0.800157794462556,1
0.5,0.7206991300829017,1
0.55,0.6338285920619685,1
0.6,0.5471742155294659,1
0.65,0.4575761607091669,1
0.7,0.36915103571975083,1
0.75,0.28866816597964834,1
0.8,0.22107059589505995,1
0.85,0.16395288820512077,1
0.9,0.11502122739042625,1
0.95,0.07054905776586068,1
1.0,0.006208128318849274,1
0.0,1.0,0
0.05,0.9985823460547555,0
0.1,0.9928626897690375,0
0.15,0.9826557958314399,1
0.2,0.967791358125431,1
0.25,0.9471494610018586,1
0.3,0.9188314601639241,1
0.35,0.8853934532705958,1
0.4,0.8479635622056717,1
0.45,0.8034817320209129,1
0.5,0.746250104272598,1
0.55,0.6745783324129129,1
0.6,0.5881010471421039,1
0.65,0.4963943279810855,1
0.7,0.40378032060027025,1
0.75,0.31876639073932606,1
0.8,0.2443769491157201,1
0.85,0.1789418036409683,1
0.9,0.12535026939955407,1
0.95,0.07682418745484954,1
1.0,0.0033132017529047264,1
0.0,1.0,0
0.05,0.994145473263329,1
0.1,0.9820493113952604,1
0.15,0.9695893181062492,1
0.2,0.9321488103945703,1
0.25,0.8334618362945828,1
0.3,0.770663349010907,1
0.35,0.6976281849608899,1
0.4,0.619564097784069,1
0.45,0.5230281886026267,1
0.5,0.45028502403858817,1
0.55,0.37585450477909826,1
0.6,0.30346517655936994,1
0.65,0.24146828019033414,1
0.7,0.18901659280595864,1
0.75,0.14657553650621785,1
0.8,0.11263987492608546,1
0.85,0.08551531749795441,1
0.9,0.06385816161612559,1
0.95,0.045586079079063424,1
1.0,0.02322708976186541,1
0.0,1.0,0
0.05,0.9966638503984797,0
0.1,0.96868352643985,1
0.15,0.9331471570029746,1
0.2,0.9025190356774773,1
0.25,0.8824148409162998,1
0.3,0.8457716571562914,1
0.35,0.7776146543218506,1
0.4,0.6978716606599339,1
0.45,0.6199085773467754,1
0.5,0.5416254705216357,1
0.55,0.4757755621470548,1
0.6,0.40240217658015204,1
0.65,0.3339807920775564,1
0.7,0.2679386602901672,1
0.75,0.20576962620061773,1
0.8,0.14912911688093727,1
0.85,0.10297436602065599,1
0.9,0.08286859788734952,1
0.95,0.05164373139875736,1
1.0,0.009941823373886053,1
0.0,1.0,0
0.05,0.9960836636533684,0
0.1,0.9861309053131244,0
0.15,0.9663228029396898,1
0.2,0.932740716740941,1
0.25,0.874379621934173,1
0.3,0.8158895232998414,1
0.35,0.7392718595877239,1
0.4,0.6565210690021946,1
0.45,0.5696684484717238,1
0.5,0.4849406969965336,1
0.55,0.4045618640191624,1
0.6,0.33017366561930916,1
0.65,0.26455249124865937,1
0.7,0.20904461068546681,1
0.75,0.16271047147645012,1
0.8,0.1244788070762649,1
0.85,0.09373445026186661,1
0.9,0.06853378903783715,1
0.95,0.047573487857108784,1
1.0,0.02221908717507991,1
0.0,0.9999999999999999,0
0.05,0.9984345394593449,0
0.1,0.990354394866581,0
0.15,0.9761229575009861,1
0.2,0.9576642768999495,1
0.25,0.9320556320623968,1
0.3,0.9085009573376461,1
0.35,0.8746208412181234,1
0.4,0.8319446697178564,1
0.45,0.7754593496087021,1
0.5,0.7040361299329007,1
0.55,0.6176590591380116,1
0.6,0.5270589499611907,1
0.65,0.43479631991863393,1
0.7,0.34786368404128293,1
0.75,0.2709935762459686,1
0.8,0.2049118746537543,1
0.85,0.15201462425575557,1
0.9,0.10616293798063306,1
0.95,0.06593743399268888,1
1.0,0.010675629971142983,1
0.0,0.9999999999999998,0
0.05,0.999181924044229,0
0.1,0.9954374146345305,1
0.15,0.9881862957110146,1
0.2,0.9770518267466637,1
0.25,0.9617539362327527,1
0.3,0.9402435589067542,1
0.35,0.9101911728458851,1
0.4,0.8699628137714919,1
0.45,0.8145187516736899,1
0.5,0.7440076186973574,1
0.55,0.6604543522831348,1
0.6,0.5690277881173208,1
0.65,0.4723004446670247,1
0.7,0.3826041261682691,1
0.75,0.29995769114975224,1
0.8,0.23075369205685692,1
0.85,0.170683901776226,1
0.9,0.12000422261781708,1
0.95,0.07495646519531798,1
1.0,0.009302605188448982,1
0.0,0.9999999999999999,0
0.05,0.9955505498612638,0
0.1,0.9787226027988003,1
0.15,0.9503877984322276,1
0.2,0.9151369393693928,1
0.25,0.8626119664575442,1
0.3,0.7954339526052784,1
0.35,0.7176830020722152,1
0.4,0.6310817532203821,1
0.45,0.5390033356422441,1
0.5,0.45068762739051826,1
0.55,0.3720301629936858,1
0.6,0.3017192314761235,1
0.65,0.24387622495321548,1
0.7,0.1888067054914596,1
0.75,0.14490140182448605,1
0.8,0.11094753335286085,1
0.85,0.08383496831687086,1
0.9,0.06382920817454449,1
0.95,0.047386744373163515,1
1.0,0.02678180203761911,1
0.0,1.0,1
0.05,0.9938875400145195,1
0.1,0.9694224237414163,1
0.15,0.9345829666141583,1
0.2,0.8983297730511022,1
0.25,0.8441440488930066,1
0.3,0.7737934400099234,1
0.35,0.6809508680715626,1
0.4,0.6301394154710361,1
0.45,0.5485237919408499,1
0.5,0.46744513703832286,1
0.55,0.3981680597833925,1
0.6,0.3205162253465469,1
0.65,0.24418029671661964,1
0.7,0.19238745690418937,1
0.75,0.15013981158895537,1
0.8,0.11763086321205658,1
0.85,0.08969894444368187,1
0.9,0.06614484658201178,1
0.95,0.04598922404709124,1
1.0,0.017203190349784073,1
0.0,1.0,0
0.05,0.9980223614370826,0
0.1,0.987071938995019,0
0.15,0.9736312646563324,0
0.2,0.9594892064509265,0
0.25,0.9356905409377535,1
0.3,0.9062526970134318,1
0.35,0.8615965415344741,1
0.4,0.7998753748537507,1
0.45,0.7260593482274775,1
0.5,0.6401497030934138,1
0.55,0.5472119097252329,1
0.6,0.45144271266150565,1
0.65,0.3518742908560571,1
0.7,0.2725110679054422,1
0.75,0.2116717245479787,1
0.8,0.15566521246472279,1
0.85,0.11753845208996123,1
0.9,0.08321498097132057,1
0.95,0.060872753122115944,1
1.0,0.028074023587582448,1
0.0,1.0,0
0.05,0.9982900741358398,0
0.1,0.9909031342237311,0
0.15,0.9798616117412722,0
0.2,0.9655018665478277,1
0.25,0.9369742701652971,1
0.3,0.8887257121030866,1
0.35,0.8075846552386725,1
0.4,0.6755717503222287,1
0.45,0.5624465268662725,1
0.5,0.4951475611177742,1
0.55,0.41542950672441886,1
0.6,0.3349689296443578,1
0.65,0.2683381516808916,1
0.7,0.21221764035994442,1
0.75,0.1659461836305085,1
0.8,0.12587475113455152,1
0.85,0.09408749316070543,1
0.9,0.06919662320449413,1
0.95,0.04882713108161853,1
1.0,0.026588709931212796,1
0.0,1.0,0
0.05,0.9981323297446245,0
0.1,0.9902797120702791,1
0.15,0.9760082720049953,1
0.2,0.9552961633107703,1
0.25,0.9276017075166821,1
0.3,0.8918537397734665,1
0.35,0.8459607167356511,1
0.4,0.7891249070810714,1
0.45,0.7191682767356503,1
0.5,0.6378955768636805,1
0.55,0.5487476417047529,1
0.6,0.45544683290368443,1
0.65,0.3693639930902018,1
0.7,0.2929310029088576,1
